"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","41,918,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","19,944,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","51,052,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","35,862,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","51,044,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","465,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","24,670,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","9,457,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","500,494,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","480,727,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","JEROME","053","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","371,767,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","LINCOLN","063","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","91,583,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","MINIDOKA","067","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","206,424,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","TWIN FALLS","083","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","355,766,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADA","001","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","129,821,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADAMS","003","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","9,050,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","BOISE","015","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","3,175,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","349,705,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","245,545,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","30,263,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","OWYHEE","073","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","155,577,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","PAYETTE","075","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","140,018,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","VALLEY","085","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","5,045,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","37,257,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","30,901,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","14,094,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","229,791,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","94,210,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","38,686,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","36,194,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","18,059,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","13,732,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","45,620,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","62,556,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","124,109,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","16,228,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","68,707,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","14,946,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","97,975,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","22,346,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","13,642,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","10,389,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","BOUNDARY","021","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","17,384,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","CLEARWATER","035","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,930,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","30,966,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","13,420,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","41,021,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","21,342,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","35,416,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","400,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","19,755,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","6,429,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","336,576,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","326,393,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","JEROME","053","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","245,562,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","LINCOLN","063","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","49,402,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","MINIDOKA","067","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","155,206,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","TWIN FALLS","083","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","254,713,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADA","001","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","113,070,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADAMS","003","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","8,246,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","BOISE","015","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,871,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","234,878,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","305,930,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","29,296,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","OWYHEE","073","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","112,964,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","PAYETTE","075","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","79,546,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","VALLEY","085","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,502,000",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","38,175,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","22,128,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","12,679,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","184,244,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","72,874,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","18,325,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","30,930,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","25,069,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","12,556,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","45,140,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","61,507,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","116,367,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","12,758,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","61,307,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","12,932,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","105,788,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","17,905,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","10,638,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","7,803,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","NORTH","10","BOUNDARY","021","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","15,769,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","NORTH","10","CLEARWATER","035","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,563,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","30,053,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","15,495,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","38,401,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","18,403,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","33,345,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","674,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","19,245,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","5,705,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","293,910,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","189,024,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","JEROME","053","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","183,807,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","LINCOLN","063","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","35,537,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","MINIDOKA","067","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","124,678,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","TWIN FALLS","083","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","171,197,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADA","001","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","78,966,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADAMS","003","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","7,318,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","BOISE","015","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,800,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","261,593,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","212,233,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","29,915,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","OWYHEE","073","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","80,604,000",""
"CENSUS","1997","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","PAYETTE","075","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","39,654,000",""
